"Country","Method","Energy.type","Last.stage","IEAMW","Chopped.mat","Chopped.var","Product.aggregation","Industry.aggregation","GrossNet","var","1971","2000"
"Africa","PCM","X","Final","MW","None","None","Despecified","Grouped","Net","EX.f",75936.800333688,77220.3222467466
"Africa","PCM","X","Final","MW","None","None","Despecified","Grouped","Net","EX.u",5070.6224813596,5429.03579406222
"Africa","PCM","X","Final","MW","None","None","Despecified","Grouped","Net","eta_pf",0.488626050329878,0.499832361323984
"Africa","PCM","X","Final","MW","None","None","Despecified","Grouped","Net","eta_fu",0.0667742446228685,0.0703057904461277
"Africa","PCM","X","Final","MW","None","None","Despecified","Grouped","Net","eta_pu",0.0326276354138333,0.0351411092534372
"Africa","PCM","X","Useful","Both","None","None","Despecified","Grouped","Gross","EX.p",2277771.34471412,5042775.72147271
"Africa","PCM","X","Useful","Both","None","None","Despecified","Grouped","Gross","EX.f",1662257.65371858,2621053.79825095
"Africa","PCM","X","Useful","Both","None","None","Despecified","Grouped","Gross","EX.u",242664.445676676,573877.499519128
"Africa","PCM","X","Useful","Both","None","None","Despecified","Grouped","Gross","eta_pf",0.729773713931415,0.519764102752023
"Africa","PCM","X","Useful","Both","None","None","Despecified","Grouped","Gross","eta_fu",0.145984856880532,0.218949149346756
"Africa","PCM","X","Useful","Both","None","None","Despecified","Grouped","Gross","eta_pu",0.106535911183452,0.113801908158535
"Africa","PCM","X","Useful","Both","None","None","Despecified","Grouped","Net","EX.p",2277771.34471412,5042775.72147271
"Africa","PCM","X","Useful","Both","None","None","Despecified","Grouped","Net","EX.f",1621107.13569369,2472453.34654375
"Africa","PCM","X","Useful","Both","None","None","Despecified","Grouped","Net","EX.u",228482.62645593,539042.195276807
"Africa","PCM","X","Useful","Both","None","None","Despecified","Grouped","Net","eta_pf",0.711707581823648,0.490296115295344
"Africa","PCM","X","Useful","Both","None","None","Despecified","Grouped","Net","eta_fu",0.140942335904382,0.2180191573808
"Africa","PCM","X","Useful","Both","None","None","Despecified","Grouped","Net","eta_pu",0.100309729063084,0.106893945923771
"Africa","PCM","X","Useful","IEA","None","None","Despecified","Grouped","Gross","EX.p",2122362.51973964,4888283.27916225
"Africa","PCM","X","Useful","IEA","None","None","Despecified","Grouped","Gross","EX.f",1586320.85338489,2543833.4760042
"Africa","PCM","X","Useful","IEA","None","None","Despecified","Grouped","Gross","EX.u",237593.823195316,568448.463725066
"Africa","PCM","X","Useful","IEA","None","None","Despecified","Grouped","Gross","eta_pf",0.747431618599961,0.520394038301349
"Africa","PCM","X","Useful","IEA","None","None","Despecified","Grouped","Gross","eta_fu",0.149776649968597,0.223461350393884
"Africa","PCM","X","Useful","IEA","None","None","Despecified","Grouped","Gross","eta_pu",0.111947803914509,0.116287954535746
"Africa","PCM","X","Useful","IEA","None","None","Despecified","Grouped","Net","EX.p",2122362.51973964,4888283.27916225
"Africa","PCM","X","Useful","IEA","None","None","Despecified","Grouped","Net","EX.f",1545170.33536,2395233.024297
"Africa","PCM","X","Useful","IEA","None","None","Despecified","Grouped","Net","EX.u",223412.003974571,533613.159482745
"Africa","PCM","X","Useful","IEA","None","None","Despecified","Grouped","Net","eta_pf",0.728042603932504,0.489994725654994
"Africa","PCM","X","Useful","IEA","None","None","Despecified","Grouped","Net","eta_fu",0.144587298152161,0.222781313579859
"Africa","PCM","X","Useful","IEA","None","None","Despecified","Grouped","Net","eta_pu",0.105265713042265,0.109161668628622
"Africa","PCM","X","Useful","MW","None","None","Despecified","Grouped","Gross","EX.p",155408.824974481,154492.44231046
"Africa","PCM","X","Useful","MW","None","None","Despecified","Grouped","Gross","EX.f",75936.800333688,77220.3222467466
"Africa","PCM","X","Useful","MW","None","None","Despecified","Grouped","Gross","EX.u",5070.6224813596,5429.03579406222
"Africa","PCM","X","Useful","MW","None","None","Despecified","Grouped","Gross","eta_pf",0.488626050329878,0.499832361323984
"Africa","PCM","X","Useful","MW","None","None","Despecified","Grouped","Gross","eta_fu",0.0667742446228685,0.0703057904461277
"Africa","PCM","X","Useful","MW","None","None","Despecified","Grouped","Gross","eta_pu",0.0326276354138333,0.0351411092534372
"Africa","PCM","X","Useful","MW","None","None","Despecified","Grouped","Net","EX.p",155408.824974481,154492.44231046
"Africa","PCM","X","Useful","MW","None","None","Despecified","Grouped","Net","EX.f",75936.800333688,77220.3222467466
"Africa","PCM","X","Useful","MW","None","None","Despecified","Grouped","Net","EX.u",5070.6224813596,5429.03579406222
"Africa","PCM","X","Useful","MW","None","None","Despecified","Grouped","Net","eta_pf",0.488626050329878,0.499832361323984
"Africa","PCM","X","Useful","MW","None","None","Despecified","Grouped","Net","eta_fu",0.0667742446228685,0.0703057904461277
"Africa","PCM","X","Useful","MW","None","None","Despecified","Grouped","Net","eta_pu",0.0326276354138333,0.0351411092534372
"Africa","PCM","X","Final","Both","None","None","Grouped","Grouped","Gross","EX.p",2277327.18347819,5043149.38786394
"Africa","PCM","X","Final","Both","None","None","Grouped","Grouped","Gross","EX.f",1662257.65371858,2621053.79825095
"Africa","PCM","X","Final","Both","None","None","Grouped","Grouped","Gross","EX.u",242664.445676676,573877.499519128
"Africa","PCM","X","Final","Both","None","None","Grouped","Grouped","Gross","eta_pf",0.72991604622213,0.519725591424749
"Africa","PCM","X","Final","Both","None","None","Grouped","Grouped","Gross","eta_fu",0.145984856880532,0.218949149346755
"Africa","PCM","X","Final","Both","None","None","Grouped","Grouped","Gross","eta_pu",0.106556689542541,0.113793476136188
"Africa","PCM","X","Final","Both","None","None","Grouped","Grouped","Net","EX.p",2277327.18347819,5043149.38786394
"Africa","PCM","X","Final","Both","None","None","Grouped","Grouped","Net","EX.f",1621107.13569369,2472453.34654375
"Africa","PCM","X","Final","Both","None","None","Grouped","Grouped","Net","EX.u",228482.62645593,539042.195276807
"Africa","PCM","X","Final","Both","None","None","Grouped","Grouped","Net","eta_pf",0.71184639056464,0.490259787364929
"Africa","PCM","X","Final","Both","None","None","Grouped","Grouped","Net","eta_fu",0.140942335904382,0.2180191573808
"Africa","PCM","X","Final","Both","None","None","Grouped","Grouped","Net","eta_pu",0.100329293091283,0.106886025738992
"Africa","PCM","X","Final","IEA","None","None","Grouped","Grouped","Gross","EX.p",2121918.35850371,4888656.94555348
"Africa","PCM","X","Final","IEA","None","None","Grouped","Grouped","Gross","EX.f",1586320.85338489,2543833.4760042
"Africa","PCM","X","Final","IEA","None","None","Grouped","Grouped","Gross","EX.u",237593.823195316,568448.463725066
"Africa","PCM","X","Final","IEA","None","None","Grouped","Grouped","Gross","eta_pf",0.747588071439045,0.520354261781033
"Africa","PCM","X","Final","IEA","None","None","Grouped","Grouped","Gross","eta_fu",0.149776649968597,0.223461350393883
"Africa","PCM","X","Final","IEA","None","None","Grouped","Grouped","Gross","eta_pu",0.111971236896625,0.116279066020802
"Africa","PCM","X","Final","IEA","None","None","Grouped","Grouped","Net","EX.p",2121918.35850371,4888656.94555348
"Africa","PCM","X","Final","IEA","None","None","Grouped","Grouped","Net","EX.f",1545170.33536,2395233.024297
"Africa","PCM","X","Final","IEA","None","None","Grouped","Grouped","Net","EX.u",223412.003974571,533613.159482745
"Africa","PCM","X","Final","IEA","None","None","Grouped","Grouped","Net","eta_pf",0.728194998251295,0.48995727271794
"Africa","PCM","X","Final","IEA","None","None","Grouped","Grouped","Net","eta_fu",0.144587298152161,0.222781313579859
"Africa","PCM","X","Final","IEA","None","None","Grouped","Grouped","Net","eta_pu",0.105287747325072,0.109153324814108
"Africa","PCM","X","Final","MW","None","None","Grouped","Grouped","Gross","EX.p",155408.824974481,154492.44231046
"Africa","PCM","X","Final","MW","None","None","Grouped","Grouped","Gross","EX.f",75936.800333688,77220.3222467466
"Africa","PCM","X","Final","MW","None","None","Grouped","Grouped","Gross","EX.u",5070.6224813596,5429.03579406222
"Africa","PCM","X","Final","MW","None","None","Grouped","Grouped","Gross","eta_pf",0.488626050329878,0.499832361323984
"Africa","PCM","X","Final","MW","None","None","Grouped","Grouped","Gross","eta_fu",0.0667742446228685,0.0703057904461277
"Africa","PCM","X","Final","MW","None","None","Grouped","Grouped","Gross","eta_pu",0.0326276354138333,0.0351411092534372
"Africa","PCM","X","Final","MW","None","None","Grouped","Grouped","Net","EX.p",155408.824974481,154492.44231046
"Africa","PCM","X","Final","MW","None","None","Grouped","Grouped","Net","EX.f",75936.800333688,77220.3222467466
"Africa","PCM","X","Final","MW","None","None","Grouped","Grouped","Net","EX.u",5070.6224813596,5429.03579406222
"Africa","PCM","X","Final","MW","None","None","Grouped","Grouped","Net","eta_pf",0.488626050329878,0.499832361323984
"Africa","PCM","X","Final","MW","None","None","Grouped","Grouped","Net","eta_fu",0.0667742446228685,0.0703057904461277
"Africa","PCM","X","Final","MW","None","None","Grouped","Grouped","Net","eta_pu",0.0326276354138333,0.0351411092534372
"Africa","PCM","X","Useful","Both","None","None","Grouped","Grouped","Gross","EX.p",2277771.34471412,5042775.72147271
"Africa","PCM","X","Useful","Both","None","None","Grouped","Grouped","Gross","EX.f",1662257.65371858,2621053.79825095
"Africa","PCM","X","Useful","Both","None","None","Grouped","Grouped","Gross","EX.u",242664.445676676,573877.499519128
"Africa","PCM","X","Useful","Both","None","None","Grouped","Grouped","Gross","eta_pf",0.729773713931415,0.519764102752024
"Africa","PCM","X","Useful","Both","None","None","Grouped","Grouped","Gross","eta_fu",0.145984856880532,0.218949149346755
"Africa","PCM","X","Useful","Both","None","None","Grouped","Grouped","Gross","eta_pu",0.106535911183452,0.113801908158535
"Africa","PCM","X","Useful","Both","None","None","Grouped","Grouped","Net","EX.p",2277771.34471412,5042775.72147271
"Africa","PCM","X","Useful","Both","None","None","Grouped","Grouped","Net","EX.f",1621107.13569369,2472453.34654375
"Africa","PCM","X","Useful","Both","None","None","Grouped","Grouped","Net","EX.u",228482.62645593,539042.195276807
"Africa","PCM","X","Useful","Both","None","None","Grouped","Grouped","Net","eta_pf",0.711707581823648,0.490296115295345
"Africa","PCM","X","Useful","Both","None","None","Grouped","Grouped","Net","eta_fu",0.140942335904382,0.2180191573808
"Africa","PCM","X","Useful","Both","None","None","Grouped","Grouped","Net","eta_pu",0.100309729063084,0.106893945923771
"Africa","PCM","X","Useful","IEA","None","None","Grouped","Grouped","Gross","EX.p",2122362.51973964,4888283.27916225
"Africa","PCM","X","Useful","IEA","None","None","Grouped","Grouped","Gross","EX.f",1586320.85338489,2543833.4760042
"Africa","PCM","X","Useful","IEA","None","None","Grouped","Grouped","Gross","EX.u",237593.823195316,568448.463725066
"Africa","PCM","X","Useful","IEA","None","None","Grouped","Grouped","Gross","eta_pf",0.747431618599961,0.520394038301349
"Africa","PCM","X","Useful","IEA","None","None","Grouped","Grouped","Gross","eta_fu",0.149776649968597,0.223461350393883
"Africa","PCM","X","Useful","IEA","None","None","Grouped","Grouped","Gross","eta_pu",0.111947803914509,0.116287954535746
"Africa","PCM","X","Useful","IEA","None","None","Grouped","Grouped","Net","EX.p",2122362.51973964,4888283.27916225
"Africa","PCM","X","Useful","IEA","None","None","Grouped","Grouped","Net","EX.f",1545170.33536,2395233.024297
"Africa","PCM","X","Useful","IEA","None","None","Grouped","Grouped","Net","EX.u",223412.003974571,533613.159482745
"Africa","PCM","X","Useful","IEA","None","None","Grouped","Grouped","Net","eta_pf",0.728042603932504,0.489994725654994
"Africa","PCM","X","Useful","IEA","None","None","Grouped","Grouped","Net","eta_fu",0.144587298152161,0.222781313579859
"Africa","PCM","X","Useful","IEA","None","None","Grouped","Grouped","Net","eta_pu",0.105265713042265,0.109161668628622
"Africa","PCM","X","Useful","MW","None","None","Grouped","Grouped","Gross","EX.p",155408.824974481,154492.44231046
"Africa","PCM","X","Useful","MW","None","None","Grouped","Grouped","Gross","EX.f",75936.800333688,77220.3222467466
"Africa","PCM","X","Useful","MW","None","None","Grouped","Grouped","Gross","EX.u",5070.6224813596,5429.03579406222
"Africa","PCM","X","Useful","MW","None","None","Grouped","Grouped","Gross","eta_pf",0.488626050329878,0.499832361323984
"Africa","PCM","X","Useful","MW","None","None","Grouped","Grouped","Gross","eta_fu",0.0667742446228685,0.0703057904461277
"Africa","PCM","X","Useful","MW","None","None","Grouped","Grouped","Gross","eta_pu",0.0326276354138333,0.0351411092534372
"Africa","PCM","X","Useful","MW","None","None","Grouped","Grouped","Net","EX.p",155408.824974481,154492.44231046
"Africa","PCM","X","Useful","MW","None","None","Grouped","Grouped","Net","EX.f",75936.800333688,77220.3222467466
"Africa","PCM","X","Useful","MW","None","None","Grouped","Grouped","Net","EX.u",5070.6224813596,5429.03579406222
"Africa","PCM","X","Useful","MW","None","None","Grouped","Grouped","Net","eta_pf",0.488626050329878,0.499832361323984
"Africa","PCM","X","Useful","MW","None","None","Grouped","Grouped","Net","eta_fu",0.0667742446228685,0.0703057904461277
"Africa","PCM","X","Useful","MW","None","None","Grouped","Grouped","Net","eta_pu",0.0326276354138333,0.0351411092534372
"GHA","PCM","X","Final","IEA","None","None","Specified","Specified","Gross","EX.p",135937.705105,284693.82194
"GHA","PCM","X","Final","IEA","None","None","Specified","Specified","Gross","EX.f",117896.214112,243185.298261
"GHA","PCM","X","Final","IEA","None","None","Specified","Specified","Gross","EX.u",15312.2710757076,54717.9614633572
"GHA","PCM","X","Final","IEA","None","None","Specified","Specified","Gross","eta_pf",0.867281186047208,0.8541994223965
"GHA","PCM","X","Final","IEA","None","None","Specified","Specified","Gross","eta_fu",0.129879243290723,0.225005219701361
"GHA","PCM","X","Final","IEA","None","None","Specified","Specified","Gross","eta_pu",0.112641824164092,0.1921993287051
"GHA","PCM","X","Final","IEA","None","None","Specified","Specified","Net","EX.p",135937.705105,284693.82194
"GHA","PCM","X","Final","IEA","None","None","Specified","Specified","Net","EX.f",116941.40536,241876.347997
"GHA","PCM","X","Final","IEA","None","None","Specified","Specified","Net","EX.u",15235.3243673187,54566.7471536464
"GHA","PCM","X","Final","IEA","None","None","Specified","Specified","Net","eta_pf",0.860257316170469,0.849601675051368
"GHA","PCM","X","Final","IEA","None","None","Specified","Specified","Net","eta_fu",0.130281693814242,0.225597697358665
"GHA","PCM","X","Final","IEA","None","None","Specified","Specified","Net","eta_pu",0.112075780266783,0.191668181563654
"GHA","PCM","X","Useful","IEA","None","None","Specified","Specified","Gross","EX.p",135937.705105,284693.82194
"GHA","PCM","X","Useful","IEA","None","None","Specified","Specified","Gross","EX.f",117896.214112,243185.298261
"GHA","PCM","X","Useful","IEA","None","None","Specified","Specified","Gross","EX.u",15312.2710757076,54717.9614633572
"GHA","PCM","X","Useful","IEA","None","None","Specified","Specified","Gross","eta_pf",0.867281186047208,0.8541994223965
"GHA","PCM","X","Useful","IEA","None","None","Specified","Specified","Gross","eta_fu",0.129879243290723,0.225005219701361
"GHA","PCM","X","Useful","IEA","None","None","Specified","Specified","Gross","eta_pu",0.112641824164092,0.1921993287051
"GHA","PCM","X","Useful","IEA","None","None","Specified","Specified","Net","EX.p",135937.705105,284693.82194
"GHA","PCM","X","Useful","IEA","None","None","Specified","Specified","Net","EX.f",116941.40536,241876.347997
"GHA","PCM","X","Useful","IEA","None","None","Specified","Specified","Net","EX.u",15235.3243673187,54566.7471536464
"GHA","PCM","X","Useful","IEA","None","None","Specified","Specified","Net","eta_pf",0.860257316170469,0.849601675051368
"GHA","PCM","X","Useful","IEA","None","None","Specified","Specified","Net","eta_fu",0.130281693814242,0.225597697358665
"GHA","PCM","X","Useful","IEA","None","None","Specified","Specified","Net","eta_pu",0.112075780266783,0.191668181563654
"GHA","PCM","X","Final","MW","None","None","Specified","Specified","Gross","EX.p",42972.7260405851,57492.4739253674
"GHA","PCM","X","Final","MW","None","None","Specified","Specified","Gross","EX.f",21996.666267719,29657.2290030344
"GHA","PCM","X","Final","MW","None","None","Specified","Specified","Gross","EX.u",1616.55732028966,2179.52232597362
"GHA","PCM","X","Final","MW","None","None","Specified","Specified","Gross","eta_pf",0.511875049466132,0.515845413810741
"GHA","PCM","X","Final","MW","None","None","Specified","Specified","Gross","eta_fu",0.073491014529871,0.0734904237260541
"GHA","PCM","X","Final","MW","None","None","Specified","Specified","Gross","eta_pu",0.037618216697794,0.0379096980380931
"GHA","PCM","X","Final","MW","None","None","Specified","Specified","Net","EX.p",42972.7260405851,57492.4739253674
"GHA","PCM","X","Final","MW","None","None","Specified","Specified","Net","EX.f",21996.666267719,29657.2290030344
"GHA","PCM","X","Final","MW","None","None","Specified","Specified","Net","EX.u",1616.55732028966,2179.52232597362
"GHA","PCM","X","Final","MW","None","None","Specified","Specified","Net","eta_pf",0.511875049466132,0.515845413810741
"GHA","PCM","X","Final","MW","None","None","Specified","Specified","Net","eta_fu",0.073491014529871,0.0734904237260541
"GHA","PCM","X","Final","MW","None","None","Specified","Specified","Net","eta_pu",0.037618216697794,0.0379096980380931
"GHA","PCM","X","Useful","MW","None","None","Specified","Specified","Gross","EX.p",42972.7260405851,57492.4739253674
"GHA","PCM","X","Useful","MW","None","None","Specified","Specified","Gross","EX.f",21996.666267719,29657.2290030344
"GHA","PCM","X","Useful","MW","None","None","Specified","Specified","Gross","EX.u",1616.55732028966,2179.52232597362
"GHA","PCM","X","Useful","MW","None","None","Specified","Specified","Gross","eta_pf",0.511875049466132,0.515845413810741
"GHA","PCM","X","Useful","MW","None","None","Specified","Specified","Gross","eta_fu",0.073491014529871,0.0734904237260541
"GHA","PCM","X","Useful","MW","None","None","Specified","Specified","Gross","eta_pu",0.037618216697794,0.0379096980380931
"GHA","PCM","X","Useful","MW","None","None","Specified","Specified","Net","EX.p",42972.7260405851,57492.4739253674
"GHA","PCM","X","Useful","MW","None","None","Specified","Specified","Net","EX.f",21996.666267719,29657.2290030344
"GHA","PCM","X","Useful","MW","None","None","Specified","Specified","Net","EX.u",1616.55732028966,2179.52232597362
"GHA","PCM","X","Useful","MW","None","None","Specified","Specified","Net","eta_pf",0.511875049466132,0.515845413810741
"GHA","PCM","X","Useful","MW","None","None","Specified","Specified","Net","eta_fu",0.073491014529871,0.0734904237260541
"GHA","PCM","X","Useful","MW","None","None","Specified","Specified","Net","eta_pu",0.037618216697794,0.0379096980380931
"GHA","PCM","X","Final","Both","None","None","Specified","Specified","Gross","EX.p",178910.431145585,342186.295865367
"GHA","PCM","X","Final","Both","None","None","Specified","Specified","Gross","EX.f",139892.880379719,272842.527264034
"GHA","PCM","X","Final","Both","None","None","Specified","Specified","Gross","EX.u",16928.8283959972,56897.4837893309
"GHA","PCM","X","Final","Both","None","None","Specified","Specified","Gross","eta_pf",0.781915730033001,0.797350830704757
"GHA","PCM","X","Final","Both","None","None","Specified","Specified","Gross","eta_fu",0.121012794575724,0.208535979929075
"GHA","PCM","X","Final","Both","None","None","Specified","Specified","Gross","eta_pu",0.0946218076140105,0.166276336828279
"GHA","PCM","X","Final","Both","None","None","Specified","Specified","Net","EX.p",178910.431145585,342186.295865367
"GHA","PCM","X","Final","Both","None","None","Specified","Specified","Net","EX.f",138938.071627719,271533.577000034
"GHA","PCM","X","Final","Both","None","None","Specified","Specified","Net","EX.u",16851.8816876084,56746.26947962
"GHA","PCM","X","Final","Both","None","None","Specified","Specified","Net","eta_pf",0.776578932475216,0.7935255744633
"GHA","PCM","X","Final","Both","None","None","Specified","Specified","Net","eta_fu",0.12129059724366,0.208984355108366
"GHA","PCM","X","Final","Both","None","None","Specified","Specified","Net","eta_pu",0.0941917225267625,0.165834430441208
"GHA","PCM","X","Useful","Both","None","None","Specified","Specified","Gross","EX.p",178910.431145585,342186.295865367
"GHA","PCM","X","Useful","Both","None","None","Specified","Specified","Gross","EX.f",139892.880379719,272842.527264034
"GHA","PCM","X","Useful","Both","None","None","Specified","Specified","Gross","EX.u",16928.8283959972,56897.4837893309
"GHA","PCM","X","Useful","Both","None","None","Specified","Specified","Gross","eta_pf",0.781915730033001,0.797350830704757
"GHA","PCM","X","Useful","Both","None","None","Specified","Specified","Gross","eta_fu",0.121012794575724,0.208535979929075
"GHA","PCM","X","Useful","Both","None","None","Specified","Specified","Gross","eta_pu",0.0946218076140105,0.166276336828279
"GHA","PCM","X","Useful","Both","None","None","Specified","Specified","Net","EX.p",178910.431145585,342186.295865367
"GHA","PCM","X","Useful","Both","None","None","Specified","Specified","Net","EX.f",138938.071627719,271533.577000034
"GHA","PCM","X","Useful","Both","None","None","Specified","Specified","Net","EX.u",16851.8816876084,56746.26947962
"GHA","PCM","X","Useful","Both","None","None","Specified","Specified","Net","eta_pf",0.776578932475216,0.7935255744633
"GHA","PCM","X","Useful","Both","None","None","Specified","Specified","Net","eta_fu",0.12129059724366,0.208984355108366
"GHA","PCM","X","Useful","Both","None","None","Specified","Specified","Net","eta_pu",0.0941917225267625,0.165834430441208
"GHA","PCM","X","Final","IEA","None","None","Despecified","Despecified","Gross","EX.p",135937.705105,284693.82194
"GHA","PCM","X","Final","IEA","None","None","Despecified","Despecified","Gross","EX.f",117896.214112,243185.298261
"GHA","PCM","X","Final","IEA","None","None","Despecified","Despecified","Gross","EX.u",15312.2710757076,54717.9614633572
"GHA","PCM","X","Final","IEA","None","None","Despecified","Despecified","Gross","eta_pf",0.867281186047208,0.8541994223965
"GHA","PCM","X","Final","IEA","None","None","Despecified","Despecified","Gross","eta_fu",0.129879243290723,0.225005219701361
"GHA","PCM","X","Final","IEA","None","None","Despecified","Despecified","Gross","eta_pu",0.112641824164092,0.1921993287051
"GHA","PCM","X","Final","IEA","None","None","Despecified","Despecified","Net","EX.p",135937.705105,284693.82194
"GHA","PCM","X","Final","IEA","None","None","Despecified","Despecified","Net","EX.f",116941.40536,241876.347997
"GHA","PCM","X","Final","IEA","None","None","Despecified","Despecified","Net","EX.u",15235.3243673187,54566.7471536464
"GHA","PCM","X","Final","IEA","None","None","Despecified","Despecified","Net","eta_pf",0.860257316170469,0.849601675051368
"GHA","PCM","X","Final","IEA","None","None","Despecified","Despecified","Net","eta_fu",0.130281693814242,0.225597697358665
"GHA","PCM","X","Final","IEA","None","None","Despecified","Despecified","Net","eta_pu",0.112075780266783,0.191668181563654
"GHA","PCM","X","Useful","IEA","None","None","Despecified","Despecified","Gross","EX.p",135937.705105,284693.82194
"GHA","PCM","X","Useful","IEA","None","None","Despecified","Despecified","Gross","EX.f",117896.214112,243185.298261
"GHA","PCM","X","Useful","IEA","None","None","Despecified","Despecified","Gross","EX.u",15312.2710757076,54717.9614633572
"GHA","PCM","X","Useful","IEA","None","None","Despecified","Despecified","Gross","eta_pf",0.867281186047208,0.8541994223965
"GHA","PCM","X","Useful","IEA","None","None","Despecified","Despecified","Gross","eta_fu",0.129879243290723,0.225005219701361
"GHA","PCM","X","Useful","IEA","None","None","Despecified","Despecified","Gross","eta_pu",0.112641824164092,0.1921993287051
"GHA","PCM","X","Useful","IEA","None","None","Despecified","Despecified","Net","EX.p",135937.705105,284693.82194
"GHA","PCM","X","Useful","IEA","None","None","Despecified","Despecified","Net","EX.f",116941.40536,241876.347997
"GHA","PCM","X","Useful","IEA","None","None","Despecified","Despecified","Net","EX.u",15235.3243673187,54566.7471536464
"GHA","PCM","X","Useful","IEA","None","None","Despecified","Despecified","Net","eta_pf",0.860257316170469,0.849601675051368
"GHA","PCM","X","Useful","IEA","None","None","Despecified","Despecified","Net","eta_fu",0.130281693814242,0.225597697358665
"GHA","PCM","X","Useful","IEA","None","None","Despecified","Despecified","Net","eta_pu",0.112075780266783,0.191668181563654
"GHA","PCM","X","Final","MW","None","None","Despecified","Despecified","Gross","EX.p",42972.7260405851,57492.4739253674
"GHA","PCM","X","Final","MW","None","None","Despecified","Despecified","Gross","EX.f",21996.666267719,29657.2290030344
"GHA","PCM","X","Final","MW","None","None","Despecified","Despecified","Gross","EX.u",1616.55732028966,2179.52232597362
"GHA","PCM","X","Final","MW","None","None","Despecified","Despecified","Gross","eta_pf",0.511875049466132,0.515845413810741
"GHA","PCM","X","Final","MW","None","None","Despecified","Despecified","Gross","eta_fu",0.073491014529871,0.0734904237260541
"GHA","PCM","X","Final","MW","None","None","Despecified","Despecified","Gross","eta_pu",0.037618216697794,0.0379096980380931
"GHA","PCM","X","Final","MW","None","None","Despecified","Despecified","Net","EX.p",42972.7260405851,57492.4739253674
"GHA","PCM","X","Final","MW","None","None","Despecified","Despecified","Net","EX.f",21996.666267719,29657.2290030344
"GHA","PCM","X","Final","MW","None","None","Despecified","Despecified","Net","EX.u",1616.55732028966,2179.52232597362
"GHA","PCM","X","Final","MW","None","None","Despecified","Despecified","Net","eta_pf",0.511875049466132,0.515845413810741
"GHA","PCM","X","Final","MW","None","None","Despecified","Despecified","Net","eta_fu",0.073491014529871,0.0734904237260541
"GHA","PCM","X","Final","MW","None","None","Despecified","Despecified","Net","eta_pu",0.037618216697794,0.0379096980380931
"GHA","PCM","X","Useful","MW","None","None","Despecified","Despecified","Gross","EX.p",42972.7260405851,57492.4739253674
"GHA","PCM","X","Useful","MW","None","None","Despecified","Despecified","Gross","EX.f",21996.666267719,29657.2290030344
"GHA","PCM","X","Useful","MW","None","None","Despecified","Despecified","Gross","EX.u",1616.55732028966,2179.52232597362
"GHA","PCM","X","Useful","MW","None","None","Despecified","Despecified","Gross","eta_pf",0.511875049466132,0.515845413810741
"GHA","PCM","X","Useful","MW","None","None","Despecified","Despecified","Gross","eta_fu",0.073491014529871,0.0734904237260541
"GHA","PCM","X","Useful","MW","None","None","Despecified","Despecified","Gross","eta_pu",0.037618216697794,0.0379096980380931
"GHA","PCM","X","Useful","MW","None","None","Despecified","Despecified","Net","EX.p",42972.7260405851,57492.4739253674
"GHA","PCM","X","Useful","MW","None","None","Despecified","Despecified","Net","EX.f",21996.666267719,29657.2290030344
"GHA","PCM","X","Useful","MW","None","None","Despecified","Despecified","Net","EX.u",1616.55732028966,2179.52232597362
"GHA","PCM","X","Useful","MW","None","None","Despecified","Despecified","Net","eta_pf",0.511875049466132,0.515845413810741
"GHA","PCM","X","Useful","MW","None","None","Despecified","Despecified","Net","eta_fu",0.073491014529871,0.0734904237260541
"GHA","PCM","X","Useful","MW","None","None","Despecified","Despecified","Net","eta_pu",0.037618216697794,0.0379096980380931
"GHA","PCM","X","Final","Both","None","None","Despecified","Despecified","Gross","EX.p",178910.431145585,342186.295865367
"GHA","PCM","X","Final","Both","None","None","Despecified","Despecified","Gross","EX.f",139892.880379719,272842.527264034
"GHA","PCM","X","Final","Both","None","None","Despecified","Despecified","Gross","EX.u",16928.8283959972,56897.4837893309
"GHA","PCM","X","Final","Both","None","None","Despecified","Despecified","Gross","eta_pf",0.781915730033001,0.797350830704757
"GHA","PCM","X","Final","Both","None","None","Despecified","Despecified","Gross","eta_fu",0.121012794575724,0.208535979929075
"GHA","PCM","X","Final","Both","None","None","Despecified","Despecified","Gross","eta_pu",0.0946218076140105,0.166276336828279
"GHA","PCM","X","Final","Both","None","None","Despecified","Despecified","Net","EX.p",178910.431145585,342186.295865367
"GHA","PCM","X","Final","Both","None","None","Despecified","Despecified","Net","EX.f",138938.071627719,271533.577000034
"GHA","PCM","X","Final","Both","None","None","Despecified","Despecified","Net","EX.u",16851.8816876084,56746.26947962
"GHA","PCM","X","Final","Both","None","None","Despecified","Despecified","Net","eta_pf",0.776578932475216,0.7935255744633
"GHA","PCM","X","Final","Both","None","None","Despecified","Despecified","Net","eta_fu",0.12129059724366,0.208984355108366
"GHA","PCM","X","Final","Both","None","None","Despecified","Despecified","Net","eta_pu",0.0941917225267625,0.165834430441208
"GHA","PCM","X","Useful","Both","None","None","Despecified","Despecified","Gross","EX.p",178910.431145585,342186.295865367
"GHA","PCM","X","Useful","Both","None","None","Despecified","Despecified","Gross","EX.f",139892.880379719,272842.527264034
"GHA","PCM","X","Useful","Both","None","None","Despecified","Despecified","Gross","EX.u",16928.8283959972,56897.4837893309
"GHA","PCM","X","Useful","Both","None","None","Despecified","Despecified","Gross","eta_pf",0.781915730033001,0.797350830704757
